NU_SO_EC;CNPJ;RAZAO_SOCIAL;NOME_FANTASIA;ENDEREÇO;COMPLEMENTO_ENDERECO;CIDADE;UF;CEP;DDD_01;FONE_01;FONE_02;PROPRIETARIO_01;MCC;DESCRICAO_MCC;VISITA SOLICITADA EM;address.postal_code;address.type;address.full_name;address.number;address.complement;address.reference;address.district;address.city;address.state;address.country
1006068470;62.982.756.000.130;SUSSUMI KASHIBORA ME;AQUALAND;R MAX PLANCK 159;B JD COIMBRA JARDIM COIMBRA;SAO PAULO;SP;3693030;11;20430829;998193657;SUSSUMI KASHIBARA;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;3693030;;R MAX PLANCK 159;;B JD COIMBRA JARDIM COIMBRA;;;SAO PAULO;SP;BRASIL
1006087955;56.871.569.000.187;MERCADINHO STA JUDITE LTDA ME;MERCADINHO STA JUDITE;R DEOCLECIANO DE OLIV FILH 165;PQ SANTO ANTONIO;SAO PAULO;SP;5834000;11;55140367;0;CLAUDIO ALVES CANDEIA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;5834000;;R DEOCLECIANO DE OLIV FILH 165;;PQ SANTO ANTONIO;;;SAO PAULO;SP;BRASIL
1006090743;60.621.349.000.172;PANIF E CONF LIDER SAP LTDA EPP;PANIF E CONF LIDER;AV SAPOPEMBA 7740;JARDIM PLANALTO;SAO PAULO;SP;3988000;11;27037240;995850630;JORGE HORITA JUNIOR;5462;Padarias;17/06/2019 - SOFIE;3988000;;AV SAPOPEMBA 7740;;JARDIM PLANALTO;;;SAO PAULO;SP;BRASIL
1006102997;44.016.434.000.155;CONFEITARIA E PANIF CPL LTDA;CONF E PANIF CPL;R JOAO MOURA 565;PINHEIROS;SAO PAULO;SP;5412001;11;30814338;30680595;JOSE DIAS PEDRO;5462;Padarias;17/06/2019 - SOFIE;5412001;;R JOAO MOURA 565;;PINHEIROS;;;SAO PAULO;SP;BRASIL
1006103217;3.145.816.000.100;M N S B PIZZARIA LTDA ME;DEGLI PIZZARIA;R TUPI 722;SANTA CECILIA;SAO PAULO;SP;1233000;11;36669293;38223015;MARCOS ANTONIO BOROMELLO SILVA;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;1233000;;R TUPI 722;;SANTA CECILIA;;;SAO PAULO;SP;BRASIL
1006104752;61.269.452.000.168;PANIFICADORA DOM BOSCO LTDA;PANIFICADORA DOM BOSCO;R AFONSO PENA 378;BOM RETIRO;SAO PAULO;SP;1124000;11;33299010;986596633;ANDREIA ROLDAO PERESTRELO;5462;Padarias;17/06/2019 - SOFIE;1124000;;R AFONSO PENA 378;;BOM RETIRO;;;SAO PAULO;SP;BRASIL
1006125792;73.190.902.000.101;ELIZIO ANTONIO DA SILVA  ME;ELIZIO ANTONIO DA SILVA   ME;R CONSTELACAO DO CARANGUEJO 640;JARDIM CAMPINAS;SAO PAULO;SP;4858000;11;55263267;59381442;ELIZIO ANTONIO DA SILVA;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;4858000;;R CONSTELACAO DO CARANGUEJO 640;;JARDIM CAMPINAS;;;SAO PAULO;SP;BRASIL
1006149152;67.340.901.000.101;MERC CASA RACOES SILVA AGUILAR;MERC SILVA AGUILAR;EST DA PONTE ALTA 3;ENGENHEIRO MARSILAC;SAO PAULO;SP;4891270;11;59786213;0;MANOEL ALVES AGUILAR;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;4891270;;EST DA PONTE ALTA 3;;ENGENHEIRO MARSILAC;;;SAO PAULO;SP;BRASIL
1006149160;4.028.538.000.165;MINI MERCADO PANIF LABARCA LT ME;LABARCA;AV ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA 2203;2211 JD ESMERALDA JARDIM ESMERALDA;SAO PAULO;SP;5564000;11;37318555;78292316;ANISIO DIAS MONTE;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;5564000;;AV ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA 2203;;JD ESMERALDA JARDIM ESMERALDA;;;SAO PAULO;SP;BRASIL
1006152773;43.897.388.000.188;FRIMAR COMERCIO DE ALIMENTOS LTD;FRIMAR;R DO ORFANATO 908;VILA PRUDENTE;SAO PAULO;SP;3131010;11;23023959;20697321;LUIS BERNARDO DE MORAIS FILHO;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;3131010;;R DO ORFANATO 908;;VILA PRUDENTE;;;SAO PAULO;SP;BRASIL
1092352896;43.897.388.000.269;FRIMAR COMERCIO DE ALIMENTOS LTD;SUPERMADO DO BAIRRO;R AGRIMENSOR SUGAYA 470;(ZONA LESTE) COLONIA;SAO PAULO;SP;8260030;11;20697321;983185967;LUIZ BERNADO DE MORAES FILHO;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;8260030;;R AGRIMENSOR SUGAYA 470;;(ZONA LESTE) COLONIA;;;SAO PAULO;SP;BRASIL
1006170747;61.341.277.000.172;PANIFICADORA SAO GERALDO LTDA;PANIF SAO GERALDO;AV DR VITAL BRASIL 398;BUTANTA;SAO PAULO;SP;5503000;11;30317015;37336953;LUIZ FARIA DE CARVALHO;5462;Padarias;17/06/2019 - SOFIE;5503000;;AV DR VITAL BRASIL 398;;BUTANTA;;;SAO PAULO;SP;BRASIL
1006191671;4.112.414.000.163;ALVERCA COM ALIMENTOS LTDA ME;BOI BOM;R TITO 1132;SUPERMERCADO DIA VILA ROMANA;SAO PAULO;SP;5051001;11;964378732;22588760;CICERO PEREIRA DE LIMA;5422;Comidas Congeladas;17/06/2019 - SOFIE;5051001;;R TITO 1132;;SUPERMERCADO DIA VILA ROMANA;;;SAO PAULO;SP;BRASIL
1006191787;62.948.351.000.186;SUPERMERCADO CISPER LTDA;SUPERMERCADO CISPER;R OLAVO EGIDIO DE SOUZA ARANHA 663;PQ CISPER PARQUE CISPER;SAO PAULO;SP;3822000;11;38673946;0;WALTER GALEOTE;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;3822000;;R OLAVO EGIDIO DE SOUZA ARANHA 663;;PQ CISPER PARQUE CISPER;;;SAO PAULO;SP;BRASIL
1006198170;50.636.042.000.191;EMPORIO MENDONCA FREITAS LTDA ME;SUPERMERCADO CENE;AV ULTRAMARINO 318;LJ 8 PRACA LAUZANE PAULISTA;SAO PAULO;SP;2441000;11;22351333;22351333;CELESTINO DE MENDONCA FREITAS;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;2441000;;AV ULTRAMARINO 318;;LJ 8 PRACA LAUZANE PAULISTA;;;SAO PAULO;SP;BRASIL
1006202126;3.174.568.000.117;PATRICIA DE SOUZA BUTANTA ME;MASSA RICCI;AV DOUTOR CANDIDO MOTTA FILHO 164;VL.SAO FRANCISCO CIDADE SAO FRANCISCO;SAO PAULO;SP;5351000;11;37664866;37664866;PATRICIA DE SOUZA;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;5351000;;AV DOUTOR CANDIDO MOTTA FILHO 164;;VL.SAO FRANCISCO CIDADE SAO FRANCISCO;;;SAO PAULO;SP;BRASIL
1006227269;61.834.875.000.183;PANIFICADORA BALTAR LTDA;PANIFICADORA BALTAR;R.  BARCELONA 355;JAGUARE-;SAO PAULO;SP;5331011;11;37145666;37652040;FRANCISCO FERREIRA DA SILVA;5462;Padarias;17/06/2019 - SOFIE;5331011;;R.  BARCELONA 355;;JAGUARE-;;;SAO PAULO;SP;BRASIL
1006230197;358.981.000.143;ELAINE APARECIDA BUZZETTI ME;CASA CARNES NATHALIA;AV LINO DE ALMEIDA PIRES 237;VILA GUARANI;SAO PAULO;SP;4317180;11;50122321;50125045;ELAINE APARECIDA BUZZETTI;5422;Comidas Congeladas;17/06/2019 - SOFIE;4317180;;AV LINO DE ALMEIDA PIRES 237;;VILA GUARANI;;;SAO PAULO;SP;BRASIL
1006267414;4.399.406.000.140;CASA DE CARNES E ROTISSERIA FORT;CENTER CARNES CAROLINE;R SAO SILVESTRE 486;IO ROGGIERO SAO JOAO CLIMACO;SAO PAULO;SP;4255080;11;22640867;20471021;FERNANDA APARECIDA G DA SILVA;5422;Comidas Congeladas;17/06/2019 - SOFIE;4255080;;R SAO SILVESTRE 486;;IO ROGGIERO SAO JOAO CLIMACO;;;SAO PAULO;SP;BRASIL
1006249831;65.967.796.000.100;CASA DE CARNES E ROTISSERIA CARO;CASA DE CARNES E ROTISSERIA CARO;EST SAO JOAO CLIMACO 559;SAO JOAO CLIMACO;SAO PAULO;SP;4255080;11;45636984;947222390;FERNANDA APARECIDA G DA SILVA;5422;Comidas Congeladas;17/06/2019 - SOFIE;4255080;;EST SAO JOAO CLIMACO 559;;SAO JOAO CLIMACO;;;SAO PAULO;SP;BRASIL
1006253146;4.429.278.000.130;CRE COM DE DOCES E MASSAS LTD ME;FAVORETTO ROSSERIA;R CARLOS WEBER 1030;VL LEOPOLDINA VILA LEOPOLDINA;SAO PAULO;SP;5303000;11;38322803;77317851;MARIA C FAVORETTO FAUSTINO;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;5303000;;R CARLOS WEBER 1030;;VL LEOPOLDINA VILA LEOPOLDINA;;;SAO PAULO;SP;BRASIL
1006257893;1.841.397.000.107;LUCIDANTAS MERCEARIA LTDA;MERCADO LUCIDANTAS;R FRANCISCO JOSE VIANA 564;CIDADE TIRADENTES;SAO PAULO;SP;8471533;11;22826644;25169639;EDSON LOPES DOS SANTOS;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;8471533;;R FRANCISCO JOSE VIANA 564;;CIDADE TIRADENTES;;;SAO PAULO;SP;BRASIL
1006275336;61.683.702.000.101;MERCADINHO ALENCAR ARARIPE LTDA;MERCADO ALENCAR;R ALENCAR ARARIPE 488;SACOMA;SAO PAULO;SP;4253000;11;20639307;22722157;CARLOS AUGUSTO SAMMARTINO;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;4253000;;R ALENCAR ARARIPE 488;;SACOMA;;;SAO PAULO;SP;BRASIL
1006276286;46.548.277.000.154;PANIFICADORA E CONF CAMOES LTDA;PANIFICADORA CAMOES;R 13 DE MAIO 518;BELA VISTA;SAO PAULO;SP;1327000;11;32856097;31710809;AGOSTINHO GOMES DOS SANTOS;5462;Padarias;17/06/2019 - SOFIE;1327000;;R 13 DE MAIO 518;;BELA VISTA;;;SAO PAULO;SP;BRASIL
1090309802;728.173.000.201;CASA DE CARNES PORTO BELO LTDA M;CASA CARNES PORTO BELO;R JOSE FILIPE DA SILVA 399;TERREO 407 JARDIM ESTER;SAO PAULO;SP;5372040;11;47018672;0;ROBERT WILLIANS GODINHO;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;5372040;;R JOSE FILIPE DA SILVA 399;;TERREO 407 JARDIM ESTER;;;SAO PAULO;SP;BRASIL
1006278807;300.049.000.160;DUNAS COM GEN ALIMENTICIOS LTDA;DUNAS COM GENEROS ALIMENTICIOS;R SILVA BUENO 2533;LJ 7 IPIRANGA;SAO PAULO;SP;4208053;11;23097567;23097567;AZUBBA OYA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;4208053;;R SILVA BUENO 2533;;LJ 7 IPIRANGA;;;SAO PAULO;SP;BRASIL
1006279994;54.914.379.000.174;VAREJAO CARNES PAVAO DE OURO LTD;VAREJAO DE CARNES PAVAO OURO;AV ARQ VILANOVA ARTIGAS 1179;CJ HAB TEOTONIO VILELA/SAPOPEMBA;SAO PAULO;SP;3928240;11;999798253;99798253;ERICO VERISSIMO SATO DA SILVA;5422;Comidas Congeladas;17/06/2019 - SOFIE;3928240;;AV ARQ VILANOVA ARTIGAS 1179;;CJ HAB TEOTONIO VILELA/SAPOPEMBA;;;SAO PAULO;SP;BRASIL
1067327840;54.914.379.000.255;VAREJAO DE CARNES PAVAO DE OURO;VAREJAO CARNES PAVAO O;AV AQ VILANOVAS ARTIGAS 1900;BOX 11;SAO PAULO;SP;3928240;11;27054309;999608843;ERICO VERISSIMO SATO DA SILVA;5422;Comidas Congeladas;17/06/2019 - SOFIE;3928240;;AV AQ VILANOVAS ARTIGAS 1900;;BOX 11;;;SAO PAULO;SP;BRASIL
1006288071;96.274.634.000.101;NUMERO UM DOCES LTDA;NUMERO UM BAR;AV JURUBATUBA 72;VILA CORDEIRO;SAO PAULO;SP;4583100;11;51031850;999093763;ANGELA MARIA NOBREGA CALDEIRA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;4583100;;AV JURUBATUBA 72;;VILA CORDEIRO;;;SAO PAULO;SP;BRASIL
1006304530;48.477.848.000.132;PG SORVETERIA LTDA ME;P & G SORVETERIA;RUA JOAO PADILHA 127;PCA ALIMENTAÇÃO SONDA SUPERMER PARQUE DA MOOCA;SAO PAULO;SP;3109010;11;962411001;24570270;JOSE CLAUDIO FRANCISCO PEREIRA;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;3109010;;RUA JOAO PADILHA 127;;PARQUE DA MOOCA;PRAÇA ALIMENTAÇÃO SONDA SUPERMER;;SAO PAULO;SP;BRASIL
1006315508;1.128.146.000.180;FERREIRA E SILVA REST ROT LT ME;PALADARES RESTAURANTE;AV PROFESSOR SYLLA MATTOS 386;JD STA CRUZ JARDIM SANTA CRUZ;SAO PAULO;SP;4182010;11;23345826;23347303;WILSON DA SILVA;5812;Restaurantes;17/06/2019 - SOFIE;4182010;;AV PROFESSOR SYLLA MATTOS 386;;JD STA CRUZ JARDIM SANTA CRUZ;;;SAO PAULO;SP;BRASIL
1006328057;60.386.604.000.140;BAR E LANC NOITES PAULISTANAS ME;BAR NOITES PAULISTANA;R DEOCLECIANO DE OLIVEIRA FILHO 347;PQ STO ANTONIO PARQUE SANTO ANTONIO;SAO PAULO;SP;5834000;11;55150979;55150979;JOSE DE SOUZA SANTOS;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;5834000;;R DEOCLECIANO DE OLIVEIRA FILHO 347;;PQ STO ANTONIO PARQUE SANTO ANTONIO;;;SAO PAULO;SP;BRASIL
1006328170;4.264.839.000.198;SALGADOLANDIA D E SALGADOS LT ME;SALGOLANDIA DOCES E SA;AV BARAO DE ALAGOAS 326;ITAIM BIBI ITAIM PAULISTA;SAO PAULO;SP;8120000;11;25620233;998731416;APARECIDA CLAUDINEI DA SILVA;5462;Padarias;17/06/2019 - SOFIE;8120000;;AV BARAO DE ALAGOAS 326;;ITAIM BIBI ITAIM PAULISTA;;;SAO PAULO;SP;BRASIL
1006332496;66.530.775.000.187;MERCADINHO COMPRE AKY LTDA ME;MERCADINHO COMPRE AKY;R ESTRELAS DA COROA BOREAL 31;JARDIM CAMPINAS JARDIM CAMPINAS;SAO PAULO;SP;4858020;11;960845549;983654052;ALESSANDRA CRISTINA DE OLIVEIRA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;4858020;;R ESTRELAS DA COROA BOREAL 31;;JARDIM CAMPINAS JARDIM CAMPINAS;;;SAO PAULO;SP;BRASIL
1036110734;4.463.460.000.298;CASA DE CARNES DAYTONA LTDA;CASA DE CARNES DAYTONA;R DEPUTADO JOAO SUSSUMU S N;LOTE 10 A 13 QUADRA 208;SAO PAULO;SP;5715010;11;26185811;37435224;DANIELLI ALMEIDA DE MORAES ALVES;5422;Comidas Congeladas;17/06/2019 - SOFIE;5715010;;R DEPUTADO JOAO SUSSUMU S/N;;LOTE 10,13 QUADRA 208;;;SAO PAULO;SP;BRASIL
1006346527;4.463.460.000.107;CASA DE CARNES DAYTONA LTDA ME;CASA DE CARNES DAYTONA;R DOUTOR LUIZ MIGLIANO 1024;JD TAMBORE JARDIM CABORE;SAO PAULO;SP;5711001;11;37435224;78097252;DANIELLI ALMEIDA DE MORAES ALVES;5422;Comidas Congeladas;17/06/2019 - SOFIE;5711001;;R DOUTOR LUIZ MIGLIANO 1024;;JD TAMBORE JARDIM CABORE;;;SAO PAULO;SP;BRASIL
1006368490;60.429.263.000.142;PANIF FLOR DO MANDAQUI LTDA;PANIF FLOR DO MANDAQUI;AV ZUMKELLER 140;PQ MANDAQUI PARQUE MANDAQUI;SAO PAULO;SP;2420000;11;22314020;22336020;MODESTO ALVES DE SEABRA;5462;Padarias;17/06/2019 - SOFIE;2420000;;AV ZUMKELLER 140;;PQ MANDAQUI PARQUE MANDAQUI;;;SAO PAULO;SP;BRASIL
1006372498;4.103.001.000.112;CAFE E PADARIA EXPRESSA J.J.J. L;CAFE CULTURAL;AV ADOLFO PINHEIRO 1950;ALTO DA BOA VISTA SANTO AMARO;SAO PAULO;SP;4734003;11;55484672;947414953;FREDERICO REBELO CARDOSO;5462;Padarias;17/06/2019 - SOFIE;4734003;;AV ADOLFO PINHEIRO 1950;;ALTO DA BOA VISTA SANTO AMARO;;;SAO PAULO;SP;BRASIL
1006382841;4.186.514.000.134;JS COMERCIO PROD ALIMENTICIOS LT;CRISTALLO;R DEP LAERCIO CORTE 468;PARAISO DO MORUMBI;SAO PAULO;SP;5706290;11;38198214;961050329;JOSE GERALDO BRETAS JUNIOR;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;5706290;;R DEP LAERCIO CORTE 468;;PARAISO DO MORUMBI;;;SAO PAULO;SP;BRASIL
1006385883;2.207.601.000.103;CENTER CARNES NAJIM AGUIAR LT ME;VAREJAO CARNES JOIA DA VILLA;R JOAO JOSE DE QUEIROZ 1103;VILA SAO FRANCISCO;SAO PAULO;SP;3679000;11;22800059;20471255;ELIESER VELOZO DE AGUIAR;5422;Comidas Congeladas;17/06/2019 - SOFIE;3679000;;R JOAO JOSE DE QUEIROZ 1103;;VILA SAO FRANCISCO;;;SAO PAULO;SP;BRASIL
1006389587;4.613.259.000.169;LINDAS CARNES LTDA ME;LINDAS CARNES;R FREI CANECA 860;CONSOLACAO;SAO PAULO;SP;1307000;11;32587724;32370883;LUIZ CARLOS RODRIGUES GOUVEIA;5422;Comidas Congeladas;17/06/2019 - SOFIE;1307000;;R FREI CANECA 860;;CONSOLACAO;;;SAO PAULO;SP;BRASIL
1029442034;47.269.568.000.257;IND E COM DE CHOC MUNIK LTDA;MUNIK CHOCOLATES;R LEONCIO MAGALHAES 1658;JD SAO PAULO;SAO PAULO;SP;2334130;11;22810000;22813500;GUILHELMO MARCONI;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;2334130;;R LEONCIO MAGALHAES 1658;;JD SAO PAULO;;;SAO PAULO;SP;BRASIL
1006450804;463.145.000.129;COMERCIO DE DOCES IVANA LTDA ME;IVANA;EST DO M BOI MIRIM 4788;PARQUE DO LAGO (JD ANGELA) JARDIM ANGELA;SAO PAULO;SP;4939006;11;58334948;989041032;GILDETE BISPO SANTOS SERAFIM;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;4939006;;EST DO M BOI MIRIM 4788;;PARQUE DO LAGO (JD ANGELA) JARDIM ANGELA;;;SAO PAULO;SP;BRASIL
1006465330;61.361.598.000.139;PANIFICADORA BIOPAO LTDA;PANIFICADORA BIOPAO;R DA CONSOLACAO 863;CONSOLACAO;SAO PAULO;SP;1301000;11;32571596;32563346;WILSON REIS RUAS;5462;Padarias;17/06/2019 - SOFIE;1301000;;R DA CONSOLACAO 863;;CONSOLACAO;;;SAO PAULO;SP;BRASIL
1006473626;47.898.002.000.103;BARCELONA DOCES E PAES;BARCELONA DOCES E PAES;R ARMANDO PENTEADO 33;HIGIENOPOLIS;SAO PAULO;SP;1242010;11;38264689;38264911;VICENTE SAFON SORIANO;5462;Padarias;17/06/2019 - SOFIE;1242010;;R ARMANDO PENTEADO 33;;HIGIENOPOLIS;;;SAO PAULO;SP;BRASIL
1006476773;4.486.466.000.108;MERCADO 4 SOUZAS LTDA ME;4 SOUZAS;R BEIJA FLOR 54;(ZONA SUL) COLONIA;SAO PAULO;SP;4895280;11;59263493;59216009;GILVAN SIRILO DE SOUZA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;4895280;;R BEIJA FLOR 54;;(ZONA SUL) COLONIA;;;SAO PAULO;SP;BRASIL
1006478024;2.299.601.000.172;DOCERIA MONDELLI LTDA ME;DOCERIA XAVIER;R PAUVA 336;VILA JAGUARA;SAO PAULO;SP;5116000;11;36250829;0;REINALDO DONADELLI;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;5116000;;R PAUVA 336;;VILA JAGUARA;;;SAO PAULO;SP;BRASIL
1006503010;1.736.670.000.133;EVELYN DA PENHA CRISPIM ME;MINE MERCADO CALL 2;R FLORENCIO DA SILVA 118;VILA LIBANESA;SAO PAULO;SP;3738070;11;23868543;23868543;EVELYN DA PENHA CRISPIM;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;3738070;;R FLORENCIO DA SILVA 118;;VILA LIBANESA;;;SAO PAULO;SP;BRASIL
1006503983;4.094.146.000.102;CELESTE PAES DOCES CONVENIENCIAL;CELESTE PAES E DOCES;AV YERVANT KISSAJIKIAN 2277;AMERICANOPOLIS;SAO PAULO;SP;4428010;11;56222712;56258020;ANTONIO CAIRES;5462;Padarias;17/06/2019 - SOFIE;4428010;;AV YERVANT KISSAJIKIAN 2277;;AMERICANOPOLIS;;;SAO PAULO;SP;BRASIL
1006504890;57.013.914.000.104;PANIFICADORA VILA DAS BELEZAS LT;PANIFICADORA VILA DAS;EST DE ITAPECERICA 933;VILA DAS BELEZAS;SAO PAULO;SP;5835003;11;55119730;58167263;ANIBAL DUTRA PEREIRA;5462;Padarias;17/06/2019 - SOFIE;5835003;;EST DE ITAPECERICA 933;;VILA DAS BELEZAS;;;SAO PAULO;SP;BRASIL
1006505269;61.498.705.000.175;PANIFICADORA NATALINA LTDA;PANIFICADORA NATALINA;R SEPETIBA 448;SICILIANO;SAO PAULO;SP;5052000;11;38657338;0;JOSE BASTOS DE OLIVEIRA;5462;Padarias;17/06/2019 - SOFIE;5052000;;R SEPETIBA 448;;SICILIANO;;;SAO PAULO;SP;BRASIL
1006515370;61.173.373.000.159;SARTORELLI ROTISSERIE LTDA ME;SARTORELLI ROTISSERIE;PC BERTHIER BENTO ALVES 421;FREGUESIA DO O VILA PRIMAVERA;SAO PAULO;SP;2735020;11;39766206;39765417;AMALIA FERRARI SARTORELLI;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;2735020;;PC BERTHIER BENTO ALVES 421;;FREGUESIA DO O VILA PRIMAVERA;;;SAO PAULO;SP;BRASIL
1006530174;73.102.063.000.122;PADARIA E CONF SINES LTDA;PADARIA E CONF SINES;AV NOSSA SENHORA DO SABARA 1785;VILA SANTANA;SAO PAULO;SP;4685004;11;56315010;949722220;EDSON FRANCISCO FONSECA;5462;Padarias;17/06/2019 - SOFIE;4685004;;AV NOSSA SENHORA DO SABARA 1785;;VILA SANTANA;;;SAO PAULO;SP;BRASIL
1006535079;4.629.570.000.104;ALEXANDRE BASTOS CORREA ACOUG ME;UNIAO DE VL NOVA;R ADAO MANOEL DA SILVA 31;UNIAO DE VILA NOVA;SAO PAULO;SP;8071066;11;20325372;69503749;ALEXANDRE BASTOS CORREA;5422;Comidas Congeladas;17/06/2019 - SOFIE;8071066;;R ADAO MANOEL DA SILVA 31;;UNIAO DE VILA NOVA;;;SAO PAULO;SP;BRASIL
1006536083;1.209.077.000.139;BIG BREAD PANIFICADORA LTDA;BIG BREAD PANIFICADORA;R BRIGADEIRO JORDAO 490;IPIRANGA;SAO PAULO;SP;4210000;11;22730771;20638011;EDUARDO VILELA DE CARVALHO;5462;Padarias;17/06/2019 - SOFIE;4210000;;R BRIGADEIRO JORDAO 490;;IPIRANGA;;;SAO PAULO;SP;BRASIL
1006561312;2.117.436.000.190;MERCADINHO JD STO ANDRE LTDA ME;MERCADINHO JD STO ANDRE;R MIGUEL FERREIRA DE MELO 30;JD STO ANDRE JARDIM SANTO ANDRE;SAO PAULO;SP;8390000;11;27512210;0;GILBERTO HIROSHI FUTIGAMI;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;8390000;;R MIGUEL FERREIRA DE MELO 30;;JD STO ANDRE JARDIM SANTO ANDRE;;;SAO PAULO;SP;BRASIL
1006562882;3.948.860.000.140;ANTONIO DE ALMEIDA PORTELA FILHO;CASA DE CARNE TONY;R VALDOMIRO DOS SANTOS PEREIRA 61;PRQ STO ANTONIO PARQUE SANTO ANTONIO;SAO PAULO;SP;5821160;11;55144576;947714827;ANTONIO DE ALMIDA P FILHO;5422;Comidas Congeladas;17/06/2019 - SOFIE;5821160;;R VALDOMIRO DOS SANTOS PEREIRA 61;;PRQ STO ANTONIO PARQUE SANTO ANTONIO;;;SAO PAULO;SP;BRASIL
1006570192;43.779.834.000.150;DARLEI T NUNES ME;DARLEI PROD  NATURAIS;EST DE ITAPECERICA 4940;JD VISTA LINDA JARDIM VISTA LINDA;SAO PAULO;SP;5858000;11;58252833;0;DARLEI TEIXEIRA NUNES;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;5858000;;EST DE ITAPECERICA 4940;;JD VISTA LINDA JARDIM VISTA LINDA;;;SAO PAULO;SP;BRASIL
1006570265;51.220.101.000.109;GLOBAL PAES E DOCES LTDA;GLOBAL PAES E DOCES;R ARTUR DE AZEVEDO 221;CERQUEIRA CESAR;SAO PAULO;SP;5404010;11;30648607;30623476;MANUEL FERNANDO PINTO FERREIRA;5462;Padarias;17/06/2019 - SOFIE;5404010;;R ARTUR DE AZEVEDO 221;;CERQUEIRA CESAR;;;SAO PAULO;SP;BRASIL
1006572241;53.336.301.000.157;CASA DE CARNE ULTRAMARINO LTDA;CASA DE CARNES ULTRAMARINO;AV ULTRAMARINO 318;LJ 1 LAUZANE PAULISTA;SAO PAULO;SP;2441000;11;22311004;0;LISANDRA DO CARMO GALDINO;5422;Comidas Congeladas;17/06/2019 - SOFIE;2441000;;AV ULTRAMARINO 318;;LJ 1 LAUZANE PAULISTA;;;SAO PAULO;SP;BRASIL
1006574740;52.557.667.000.193;BOMBONIERE LAGUTROP LTDA ME;BOMBONIERE LAGUTROP;R FRANCISCO MARENGO 563;TATUAPE;SAO PAULO;SP;3313000;11;20979553;20913012;PAULO FELIPE MARTINS;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;3313000;;R FRANCISCO MARENGO 563;;TATUAPE;;;SAO PAULO;SP;BRASIL
1006576450;61.223.681.000.141;PANIFICADORA SOL LTDA;PANIFICADORA SOL;AL DOS GUAINUMBIS 50;PLANALTO PAULISTA;SAO PAULO;SP;4067000;11;25777130;25777130;JOSE CABRAL DA FONSECA;5462;Padarias;17/06/2019 - SOFIE;4067000;;AL DOS GUAINUMBIS 50;;PLANALTO PAULISTA;;;SAO PAULO;SP;BRASIL
1006579114;2.100.263.000.106;PAES E DOCES BARUEL LTDA;PADARIA NOVA BARUEL;R JORGE BRAND 35;(CASA VERDE) VILA BARUEL;SAO PAULO;SP;2522020;11;39655954;96451118;CRISTIANE GASPAR DE MATOS CORREA;5462;Padarias;17/06/2019 - SOFIE;2522020;;R JORGE BRAND 35;;(CASA VERDE) VILA BARUEL;;;SAO PAULO;SP;BRASIL
1006589128;1.896.837.000.123;JOSE M DE FREITAS MERCADINHO ME;MERCADINHO FREITAS;R AGATINO DE ESPARTA 321;CH DA ENSEADA CHACARA DA ENSEADA;SAO PAULO;SP;4963130;11;996205904;58966941;MARTA DE FREITAS CALAIS;5462;Padarias;17/06/2019 - SOFIE;4963130;;R AGATINO DE ESPARTA 321;;CH DA ENSEADA CHACARA DA ENSEADA;;;SAO PAULO;SP;BRASIL
